0,255,2,5,3032349.4004232287,168974.29709565523,2826888.370558858,118693.11776166802,817687.0084212902
1300,255,0,6,4649947.67104578,1028643.3991311844,2764852.604544461,892637.1129608229,427681.0570695742
2600,255,3,5,2002511.5219340622,640441.9095445015,1710640.4406589842,269041.860801382,449292.1631525543
3900,255,0,4,4998662.766644806,659669.354209613,2933842.504679978,4467.82344470769,900382.4309943247
5200,255,0,4,10170159.460768938,375858.2040212573,7818196.249573886,184045.3695449927,868383.5160896796
6500,255,1,5,2233668.532671213,2795902.9687009677,1621628.193424672,2343461.888575186,474966.3603366447
7800,255,1,5,4130667.8833286464,1409603.7306397909,2363698.1555567384,180032.83809648454,430090.93460552505
9100,255,2,5,2282709.546553433,927426.498902183,2048014.5002031922,247110.08318877965,283911.0697692488
10400,255,3,4,1489196.5596546829,991786.2806918594,1296440.8670417666,682185.1008415006,704321.2525184081
11700,255,0,4,4260502.823800802,1287885.561177512,2924213.744482994,724919.2011047304,656814.3642643581
13000,255,2,5,5830777.287644625,807375.4833309054,5304437.85423553,670195.9526686147,356148.160426436
14300,255,2,4,4212723.490638852,195248.72909732908,1915652.3248751462,127511.79074681643,705959.9003448164
15600,255,3,4,5378096.181695223,876411.2721142769,4758943.088440895,343913.2066100165,482502.97720975475
16900,255,0,4,1296541.0527585894,946671.7717445306,777748.6029222608,185513.2741983264,472829.1613395766
18200,255,1,4,4343839.672815561,629130.968447526,963028.7625775188,273617.29130491894,581504.985910996
19500,255,0,4,13019579.132084787,678555.2962223389,656478.1440165037,282116.8283641534,1338149.6248547533
20800,255,0,6,1768060.519714944,537902.8443195531,1097011.2967567146,442378.807285998,756864.0144458106
22100,255,3,6,5192158.829447299,1012424.5347045287,4544116.542334557,917953.3035237268,610724.7711014616
23400,255,1,6,2575908.2787658195,850949.0036860593,2234152.690125823,775978.3022258282,650302.6781374343
24700,255,0,4,153847062.90325928,1977541756.4085007,76160092.52156639,277254066.92272484,18532568.12523277
26000,1,0,4,67146658592.01758,715382688024.2153,15152929.671740532,42924545.2574622,2453045695.1030316
27300,1,0,4,73777358840.83484,641759367916.2031,32931299.007841825,19931270.66589147,2267500742.3883324
28600,1,0,4,30978001866.256104,201936653530.7876,317565170.63249207,682340807.9917107,964299902.4410529
29900,255,0,4,42494891.75609368,726002752.7669582,3653462.0785319805,294817.86020967644,3227098.35215441
31200,255,0,4,51780003.696811676,214943038.33611298,5549249.156617284,4046139.14338392,1612402.2450849165
32500,7,2,4,201032433266.45313,763144679360.8359,1700965383.0010986,22485485.27737212,3088143128.4779243
33800,7,2,4,186860071850.89502,640458721825.2217,666081149.2142684,8484656.102744311,2616918070.3445964
35100,7,2,4,148853748214.47656,465502943041.9336,4720426616.751343,511573616.36696005,2173444888.4449153
36400,255,2,4,53718162.82131767,521708150.9553108,8718775.188725471,831717.9296786394,2693592.398953843
37700,255,2,4,175873727.81474924,158533802.90766525,5244969.168473721,864395.1947924225,1516603.3175824974
39000,7,2,4,263166890608.27734,967811847016.7274,7711068508.008545,44041853.69505191,4107270060.505293
40300,7,2,4,235320477333.24902,834258563449.7891,403626301.4361572,33487308.32855177,3348112129.818941
41600,7,2,4,242992581054.2959,857615637937.5999,2462854784.1707077,280785315.7875452,3567140726.542436
42900,255,2,4,260821186.72907257,895643386.7202682,7018256.909116983,329075.3118364676,6456464.498397152
44200,255,2,4,139666073.5429535,149381336.18886566,1805935.465260215,147107.32705273572,1757298.2650934744
45500,7,2,4,209790909983.46484,752648598220.2734,16452431711.817383,932313696.3519745,3476759841.169757
46800,7,2,4,243799373305.6797,876878025248.2793,568336605.1770172,14897506.243119761,3501258298.3414946
48100,7,2,4,272443732527.4043,965292005413.5313,635428803.9474487,64421046.37205267,3902687137.9316173
49400,255,2,4,1866115752.1157837,3609160626.377281,38527088.18422365,4306691.269125879,26084604.53551833
50700,255,2,4,89382125.18787384,176312639.44936454,1066942.3427862674,859405.4627851695,1304592.4745038191
52000,3,0,6,32777742913.118164,942254303700.6641,2576436469.4494934,6123714779.216919,4027501369.794307
53300,3,0,6,149919692153.23047,2696629361644.4844,163973312.23238373,320874792.4445467,9017893417.814487
54600,3,0,6,173364066717.46875,2997382583417.676,299520486.8511293,235515498.79603672,10043832523.965014
