0,255,0,4,2952380849.9677124,194040164.85889626,500443259.86802673,13677445.519244969,550345629.9506744
1300,255,1,4,899555698.1193566,198379855.7195053,828262236.312006,120436955.61196041,483384553.3854321
2600,255,0,4,6065682481.815796,113558390.59490204,2919346669.2892046,91163365.18668222,375409062.7323845
3900,255,1,4,1566618072.7801514,791020441.748642,1291399200.25766,100823156.45758152,529721655.1619941
5200,255,0,6,675125441.8821964,286686088.73354626,519168562.66506195,268609343.2132473,397991529.4765401
6500,255,3,4,14961255401.130615,1178826340.0843582,3510129758.161377,256369167.81124496,591492027.1381938
7800,255,0,4,11970976726.060059,2687140475.9112854,5432972738.449341,227671060.25222588,428829360.816963
9100,255,3,4,2440752851.6170044,368397026.0281744,2327049787.8806458,35730383.87185228,366923738.1025296
10400,255,0,4,1654820572.6005135,235728428.1083517,817340458.9334698,94170225.0729289,532905883.14458364
11700,255,3,4,1263812488.7677002,451776599.34996986,1130755231.957611,50669383.21490502,493801236.3378329
13000,255,1,4,420656703.71341705,95838287.3923918,209535840.162117,38442446.32265329,366420508.8426397
14300,255,2,4,6575428384.7742,16843767.40650773,3005994456.987793,8975850.97920233,345921583.5550455
15600,255,2,6,4604935936.948975,637877604.1727438,3604520554.151764,131195713.20489168,316033840.0233856
16900,255,3,6,10975517440.566406,172120040.033844,4694118285.283691,48627653.527671814,299588904.820584
18200,255,0,6,3783968108.470581,785483251.5285778,1138453076.3640137,33163051.2946465,319308598.9608293
19500,255,2,6,2724995832.3044434,609988353.8384132,975720909.6462708,266311318.65130615,272538141.3515544
20800,255,0,6,5278944038.609253,197333832.72805882,2322220108.150635,106185940.58570266,695834621.8232116
22100,255,0,5,4075482638.885742,194795427.09555244,1175530151.1914673,85148173.44413948,1186938548.6086507
23400,255,2,5,2149645664.5025635,57259807.413797855,1576730593.606102,35995649.232271254,898393011.6238774
24700,255,0,4,9315570076.039429,140038520.04782295,659576549.1498108,102894485.39551926,955703666.4546189
26000,255,3,4,2998025538.581276,345470772.9157982,2198455469.9265747,15238576.723493338,509589770.1155582
27300,255,0,6,11297512335.376637,914780251.6047735,1142619542.954132,143728803.7728017,545402588.346292
28600,255,2,6,2761178600.4385834,1752470417.52742,2202843779.3591766,68533472.19386446,577581884.305602
29900,255,0,6,3803690617.49197,726908650.4622612,3341146656.5825195,71210975.88930511,674404922.9730784
31200,255,0,6,23440540079.925293,329866294.6638128,2000225683.0160217,238887097.24190426,887729841.9061438
32500,255,0,5,2036556169.46521,306337092.4550133,751867346.720398,60097072.77343345,703857156.0382383
33800,255,0,6,12422079316.615234,142599372.99114704,1263226155.8622704,69199731.03958988,599081505.34493
35100,255,1,6,833256127.0349121,533735037.702549,492973574.6855011,250170140.2045765,999791732.0719534
36400,255,0,4,2316005528.148529,280254507.77450943,614017099.7079773,91824005.9984963,788932662.7622933
37700,255,0,6,2436803304.916443,55208942.224493265,1722461625.3922577,41060325.182777345,479798360.63924164
39000,255,0,6,12260252440.205338,59031778.701793194,3523876148.256851,51723899.46572399,1182854960.547365
40300,255,0,5,11383886673.236938,80120849.27659845,1319499852.7843933,67402148.05204868,1346524009.0354288
41600,255,1,6,16024160065.495605,106429033.3839016,3634848513.7348633,58664105.952103615,1646068070.5221074
42900,255,1,6,4605965573.083618,61801825.35613146,2449009937.158864,21000073.692807674,1298102521.4757445
44200,255,1,6,4829770097.691439,50929310.32217282,3030247012.767288,43614081.06595373,1503017219.965792
45500,255,3,4,12258606068.89331,98536698.9943471,1277924813.3329468,63146792.28714895,527470358.649775
46800,255,3,6,1471370291.751831,57654992.1693005,888179182.6483765,20514356.97386849,528661037.5615574
48100,255,3,5,3687650600.878174,121550484.40715742,407039858.2106991,107938514.44499302,589563121.4462351
49400,255,3,6,11427584678.433594,88772896.90604591,397352087.1928711,39831127.97725773,543248808.5324005
50700,255,0,6,5955368972.069214,275647787.1090832,2885560950.650238,25431528.72927451,875277381.3602848
52000,255,3,6,3266581942.6466675,535706266.4050305,3178222563.222931,247570810.69091463,2460327502.6954336
53300,255,0,4,2693821161.4981384,150965003.39087296,1737270457.9053593,64493466.25959492,1568028002.4592795
54600,255,0,6,931690677.4124298,60468218.58004168,863575964.6744986,52927005.81221151,428726972.2196147
55900,255,0,4,2867436769.4066467,201993579.33975792,2201698531.0984497,90151917.00248098,279672223.175298
57200,255,0,5,3581702849.726059,35521275.42925811,825315038.9805117,22624240.904280003,252587494.66796178
58500,1,0,4,36999283141.22754,295144512313.6582,815075771.8307648,92958346.88241148,1373498666.384129
59800,1,0,4,57710324513.10156,384723197497.90234,2210565313.5491333,5986177.899080217,1857617376.2177224
61100,1,0,4,24455908718.288086,175087795588.06885,2200918147.268738,462377867.0343094,1348300909.0907438
62400,255,3,4,1458618524.5750122,276916792.74424076,868128227.8088989,217013175.83840275,1304782301.1594074
63700,255,2,4,1471417890.9293213,649044845.0340347,877732385.4704742,331751988.4687977,639567257.9915587
65000,7,2,4,120709005848.3418,255604985950.83398,947755180.2282562,60112869.48108816,2076662645.950351
66300,7,2,4,248747952095.52148,407629500327.28125,1246648251.7795296,53240294.002000846,2640017829.8440084
67600,7,2,4,241255858618.6953,360251928087.57227,5997013950.93434,248746523.54190254,2241450384.46634
68900,255,3,4,1490846686.6054688,2937546292.5016594,1275721690.1458435,49426254.34085202,586975428.0615076
70200,255,1,4,1269986556.291748,940974227.6072521,210765356.56828308,44062174.93262323,204006690.92996716
71500,7,2,4,110858311488.5039,170560011093.26172,1886632020.6565552,171199686.42453575,1202392430.1177528
72800,7,2,4,241315129553.90356,382930181875.23047,2383673341.774048,17675027.416086596,2219623138.026684
74100,7,2,4,252279386722.5608,446933422509.26953,4348606290.327881,49826090.25215173,2998015741.307118
75400,255,2,4,2273773773.4924316,1093857986.827301,498206958.4149475,427993760.0091233,464752479.41313
76700,255,1,6,5951814258.6753845,291086285.98219675,5704038257.659988,103392710.0793438,606072856.2230004
78000,7,2,4,32794343062.492188,84545800443.79199,13265842539.87746,148989985.3728599,2317537837.8077602
79300,7,2,4,186779655636.35938,368612785155.5547,1784225382.3531342,280706982.16732466,3211730373.15072
80600,7,2,4,288412244333.6699,425713692024.8462,1570154447.6773834,73863034.12764776,3153212111.4996114
81900,255,2,4,3702811255.3276367,6951156151.648743,2101450067.3246155,243306404.08072168,648202301.3311455
83200,255,0,6,2286026570.772583,238281053.68910027,988463039.6516724,169139051.21353912,1041271747.7153546
84500,6,1,6,3096290989.567688,52991113715.314835,956927667.0161667,389075125.8573818,840853414.0184562
85800,3,0,6,18829013657.09912,619897512342.0898,1591981549.9295626,153294508.69552803,2662604753.695046
87100,3,0,6,58085179055.978516,682369072543.1992,2076962274.5428162,489757130.1827316,2895140083.9415474
88400,255,0,6,1953323955.277893,30263640544.49463,1724416386.371643,431996431.68561935,890269419.6037307
89700,255,3,6,2477046361.7391663,670760148.1553135,2190557860.973984,128868774.1785211,596452559.1826473
91000,255,1,6,2819982296.6175537,6220172108.940298,1737270273.0659485,312342872.9738784,261740866.74951798
92300,3,0,6,22506647717.29492,547047091209.44727,284733058.0822296,53022975.622264385,2205452709.883131
93600,3,0,6,43650586620.98535,689973883584.6719,535424029.0094795,285785052.55071306,2857518438.8279066
94900,3,0,6,9392293883.515686,106276063542.82813,3840462808.8691406,177312282.51330376,938395027.6926838
96200,255,0,6,1602342072.349121,423139885.8821831,791190233.4120331,191348700.0720234,960426231.288348
97500,255,1,4,9364261336.519531,352203314.18723726,2635368639.198242,287344496.0193176,752073026.0291454
98800,2,0,5,28774483138.771973,185835066756.79785,5889388325.069946,975681754.1847076,1197071624.4218736
100100,2,0,5,14639095990.306213,209190350764.70313,2308971712.0576477,650121600.580101,1054294371.34688
101400,2,0,5,23393489253.449707,96482983595.31335,2058771453.7262878,283934340.5365886,861116567.8624041
102700,255,0,4,1392512327.963379,158467506.14258194,768456991.6698456,117233631.83238316,193240673.6651654
104000,255,0,4,3280198934.781494,546223639.3157349,1967341981.5965605,317022862.5839782,311812225.06017786
105300,2,0,5,25280328780.085236,164131785382.40082,1787266116.9607239,343099341.08392453,843390019.0496734
106600,2,0,5,10411987592.010254,218422961027.8086,1671921633.6930237,167193092.24897957,1204491665.8439746
107900,2,0,5,39817735410.07422,219351438304.2036,3204248842.8324623,1236104421.4935303,1232089907.9435513
109200,255,1,5,2087861859.1489563,136846618.702972,1530501541.8830109,97917040.51308346,531277267.82726187
110500,255,0,4,2088485341.1301,254343180.9810753,683555618.7775078,83879599.03715038,576384175.9426999
111800,2,0,5,14593000708.359863,124365881339.2893,4452619969.417847,83737142.68056774,784348266.7239683
113100,2,0,5,25142045127.410156,213808674245.91113,11982606372.52472,336218058.78058434,1065017500.923362
114400,2,0,5,51256014750.35156,226791541433.58594,841231299.1795483,340703723.69994015,1277891265.0909038
115700,255,0,4,2041520863.8637543,90747298.32637513,1454876634.2506714,77962962.49679947,667568477.2457341
117000,255,0,4,1707414055.3778381,642709937.0279236,361434620.31004333,155834717.9253981,561291063.8653908
118300,8,2,5,33006773503.842194,67929042604.97119,4712644543.701675,353173054.80062103,907357737.4654541
119600,8,2,5,193112246954.6172,195738789869.55957,4089735848.4086914,220042813.98862553,1603259589.7027962
120900,8,2,5,232954992768.76953,229163381862.51172,16645292651.209473,794152429.2817154,2184419524.046249
122200,255,2,4,2841094856.1428385,3195926916.790161,1710780199.685608,352365324.8991051,314111221.5444821
123500,255,0,4,2849660329.5231934,1050521879.0152893,1838626222.6463318,364700945.22026443,521558902.9769369
