0,255,0,4,1892400364.1829548,669711803.3162031,274990922.96961975,10635989.902293265,331972160.21628153
1300,255,0,4,3468418270.6764526,1033240799.8078384,464870681.7685547,25497750.77141103,295602511.32693887
2600,255,0,4,2060415395.8082886,881487458.0763054,455696228.73882294,36400226.28359938,196168030.23992667
3900,255,0,6,3611794039.92688,70129645.48522186,1555193327.3369446,46571501.07028341,225005988.71800432
5200,255,0,4,12038881393.461605,1831095522.4717484,1503322239.9673767,106388103.49978352,362824263.4975998
6500,255,0,4,4929707597.412981,562442971.6881875,593489773.2720261,256261028.5289631,594985546.696105
7800,255,0,4,14561061450.83899,1832145926.5020142,3824908066.06662,126541980.75557292,482678531.5436076
9100,255,0,4,32731980864.008224,1239455967.115961,5476098316.954956,207840641.6301875,275788522.3380379
10400,255,0,4,29170545694.51172,1459621338.8637695,1626577105.7067566,92649050.14363527,287717672.9356886
11700,255,0,4,8571952153.238274,2052188758.2559166,6355766561.702379,137274974.39306355,470543382.82909137
13000,255,0,4,17798635192.33429,1486926966.30513,3076873858.438797,182724966.4381466,328846205.87892425
14300,255,0,4,8640949459.571777,376257766.8403778,1667476011.980835,63265989.68201113,300718327.2339213
15600,255,1,5,4249023585.6073,65257385.83726084,821281284.9678078,8273746.545208827,441892009.19678944
16900,255,2,4,2951337305.4435425,264735171.9028368,1930142863.8529968,217671578.30563265,332303521.07153684
18200,255,0,5,14238463639.017822,462710629.9912796,4261600857.0386996,247375275.50070763,428847524.82062304
19500,2,0,5,37010705203.49292,2609494118.797699,2737632131.1520996,228541409.62114334,347402520.29236645
20800,255,0,5,47517283081.51953,738301346.0325994,6681443322.74585,301509791.5672226,500186004.84181494
22100,255,2,4,14051353166.53955,1412697660.0449677,6047775868.656982,81651533.344347,352717674.8206557
23400,255,0,4,77038060759.66211,153563364.20844078,21435640359.94043,149531266.52653885,571748800.9268776
24700,255,3,4,25980817348.96045,1090661496.204071,13108155929.58667,70351484.4257741,333069742.8972234
26000,255,0,4,11564360051.849243,650228111.7327003,7258476504.005035,243601634.21492457,185041734.04958817
27300,255,0,6,3700611574.6347656,497087537.7763519,2551105693.6390686,273656087.44707394,182253562.89520198
28600,255,0,5,16421489740.016602,428166378.5224253,3329217574.253998,114434169.05479622,264522893.2642885
29900,255,3,5,22359459481.128662,400866750.0571162,7274171531.707275,64180633.07918048,359873943.11472225
31200,255,0,4,14429202993.867188,310754429.21928406,8455079570.879272,90116713.67518523,138306487.40666422
32500,255,0,4,14459060539.463655,582050989.3596191,1197323762.3259277,219449772.34411606,206334935.1050077
33800,255,3,4,3221539698.299003,745301390.4265213,1803042473.2246704,295902523.4230499,176100920.97236896
35100,255,0,4,10054841224.812012,459297941.2263794,1533506588.4057436,285429097.3786293,108721902.8767121
36400,255,0,4,42619562686.59546,350138767.1394768,879779143.6189575,156156136.63534546,250461619.49862865
37700,255,0,5,2944954200.8066034,74986772.57106346,831619193.6839294,24706527.79324001,102656894.95453364
39000,255,0,4,3157763477.163574,52728786.559853315,1216176686.2658966,22650219.41990535,131833058.9971195
40300,255,0,4,2272335301.6182666,109204579.44362736,1295315302.7940063,98362053.19292688,67117267.86589491
41600,255,3,4,1012388693.0395508,132997611.06306744,814609544.6223145,41450526.21195242,56598859.67254439
42900,255,0,6,9306914228.404053,35818723.631629705,1275514455.3414078,9918933.14318788,94758266.76161617
44200,255,0,6,178884922603.33594,222699872.1058097,1262731581.6939545,193580015.79711103,645826972.589614
45500,255,0,6,240579800599.625,152575314.67073083,8418718142.579235,120976935.60013866,807090117.809734
46800,1,0,4,46228317028.484375,9757800562.711548,16784520247.504883,3768270647.741913,818457299.6536261
48100,255,1,4,2331999142.981125,658766284.9965057,280094920.7107544,240593177.81432462,243384974.4053191
49400,255,0,6,2400184083.7298965,100231296.9214449,68844785.53923225,15950081.912153512,149529489.64512405
50700,255,0,6,1185815291.5289383,75294223.88198304,753729445.8831635,56930668.72162628,73113089.67455584
52000,255,0,4,1590127685.468048,71037807.65325594,292580857.5655594,45085976.31280041,209904255.35856006
53300,255,2,4,7100304156.340698,395697619.027977,2393380835.3867188,26369476.641681552,931053917.1677914
54600,255,3,4,15468128969.003967,111849824.50174683,3896973327.1152344,15924980.905600123,1164283026.4558675
55900,255,3,4,2077263841.166214,534566396.7805939,753704626.583847,23491955.20502019,1656655600.5831623
57200,255,1,4,3249212113.402527,25025989988.164913,856497009.4819031,704207234.1051931,2260304062.2262363
58500,255,1,4,4096705603.6748657,8914405880.583435,1116917124.480133,1467722979.9506836,4022010010.692461
59800,255,2,4,3963246522.937866,458175750.7069626,3174245039.651825,393451594.60849,7536978089.395736
61100,255,0,4,2836730575.961975,3208964764.689308,2003451097.0236206,242860153.40382004,1919773192.103494
62400,255,0,4,8795826837.995117,2300102982.0039063,1730178627.1574097,78157604.85058463,412044045.51178914
63700,255,0,4,16270346864.630806,512654167.41593933,399136292.54169273,367080957.4892111,272371942.1772997
65000,255,0,4,11894598493.682129,677657339.5722828,2509353493.897888,199336718.81447697,338532415.797063
66300,255,3,4,704448900.2576141,543271431.9942875,313345317.218544,30442854.686018467,8550058538.456634
67600,255,0,4,1437922048.1085815,65660061.405156136,1426546866.1069489,60689847.30172682,7583323214.998923
68900,255,0,4,38443207232.06641,4890205362.343534,1158994746.5444775,306447917.510643,9124219799.445454
70200,255,0,4,18801667251.31299,1561639835.0538864,1297133513.8558922,625591373.3954353,9539265341.090023
71500,255,0,5,15953483946.473145,107646885.5687983,1336213903.445938,101235858.34580517,2775793014.8308187
72800,255,0,5,969213722.8009338,140067367.2354731,502314290.55142975,46483596.88521814,1126286066.9230142
74100,255,0,4,5095709033.561443,139917644.1800003,286798813.5398407,41330600.840642095,1014718463.0618844
75400,255,0,4,5247099599.638855,582235462.0393219,1611112880.6744995,127381088.65190125,4545091043.4252825
76700,255,0,4,5201400568.256592,286880297.76964825,177153352.37034225,253508896.86177397,8687886593.500864
78000,255,0,4,3428585957.289917,683968845.5199413,462135418.0407257,190199692.9072342,2129086138.5961108
79300,255,0,5,1671446622.1180496,579797830.4203873,676708157.1732864,495163912.46041685,647697808.1860522
80600,255,2,5,1228847759.6566162,3007218920.962036,240954873.46696854,1523033047.847107,1464255180.6066287
81900,255,0,4,6699299328.093506,841602764.4371983,658141972.8377151,194744580.43161547,151993543.02095708
83200,255,0,4,1576771174.6625366,133616861.66449738,707477725.4350891,9295810.607340304,89180871.86295521
84500,255,1,4,1698283093.094452,618951148.4723454,567426168.5792999,25915558.204236984,130802990.55921055
85800,255,0,4,35348172570.13574,6391373208.401245,8508588911.98645,345613231.4397621,5017012052.638271
87100,255,0,4,48655689998.24513,114840458746.98318,1013153604.0264587,1928920069.9473877,4067097175.019735
88400,255,1,6,1800694403.6087732,1404027081.5044937,904366353.9105186,237353473.55824852,1565322831.112209
89700,255,1,6,3671359091.7980957,854918878.9487839,2630445967.446533,118980006.3599186,1188223191.3625996
91000,255,1,6,4790895924.680664,980754507.7838669,2460866324.5929565,161609568.8379454,596225249.5401484
92300,255,1,6,3445668139.9209595,1557449306.0332775,1024801004.0576477,38644588.045422316,1023363781.0700718
93600,255,0,6,13309815166.009525,4428293086.433606,4486691362.528648,3959568101.6903076,1305327644.4563646
94900,255,1,6,1198846310.4171104,156109383.23298034,784246277.4318235,117987721.16538855,320664496.9169329
96200,255,0,6,2951272414.3536377,120709499.11235428,1114374576.5648346,9112247.473576397,330977223.06300676
97500,255,0,4,5763916049.254883,9434498284.443,1779973635.1914063,2195854353.9676666,1822501147.7227974
98800,255,0,4,14871002461.510742,3443164452.978775,5832208462.773193,135330111.0994175,2875001810.7116966
100100,255,0,4,19331523594.028046,3890778339.6003447,1637945622.4221497,299467535.4083598,2909085163.8128724
101400,255,0,6,11927481992.909668,440585460.75554466,1613204062.8489075,26152403.87059261,3642232956.9998035
102700,255,0,6,5084815078.331909,760749248.3601913,153101480.72927475,36464977.21562028,2205835249.512666
104000,255,0,6,6842128187.786377,1166220962.7527313,396526242.11460876,96561347.8955841,315032295.8598235
