0,255,1,4,2558269244.244978,1500947409.2958374,846194824.5162382,957863224.5954514,165008143.34111175
1300,255,0,6,5320020418.470215,512879548.5181732,292631414.05867004,76249694.05605888,117892074.84563132
2600,255,1,6,2695402992.8363647,106991232.48145103,1173507529.074448,35050772.6816597,126293093.09874563
3900,255,0,4,2740716544.2654,341659406.6396637,1819869536.3447266,55397106.41700983,263717267.60813084
5200,255,0,6,3425297478.383911,1213110900.640348,1244058692.147171,204777589.68305779,1341028619.9947312
6500,255,0,4,8028262338.257568,165062107.40256804,4656747645.197693,46548054.82297349,1013400815.3550754
7800,255,3,4,3320781690.8070374,543262612.942276,3104534107.16333,21889856.24690461,2094264930.6872158
9100,255,1,4,2489843809.2315674,1292756277.8451881,1569591340.355896,195688939.27118957,2983616576.230395
10400,255,1,6,4977316923.40332,499738901.3235588,2236048824.512451,247289292.11691666,1361379454.749894
11700,255,1,4,5733195853.940674,1668462512.1494446,3895873961.359253,169173637.5609789,1856702413.4987016
13000,255,2,4,34997859919.70647,770911159.9633026,8340387223.538818,197119732.5570718,2084620798.4840517
14300,255,3,6,83641756917.21973,237178753.2449727,23297337360.387558,195033022.6558342,2936292121.269896
15600,255,1,4,2777954342.871887,927144836.9323845,1819469382.9541016,61505378.53390169,1496809736.567811
16900,255,0,4,8257829180.520569,4959380607.913635,2296798051.0296326,262392926.23545223,684063531.946938
18200,255,0,4,1170578961.1983073,211617993.0324459,436492834.33218384,35106468.52776635,195755309.71692562
19500,255,1,6,258561453.94996643,154911657.7008679,172822601.0331459,90422583.64707994,162982458.28315955
20800,255,0,6,11650497989.307861,36616600.47053146,1979384229.925293,20582793.436905622,642512630.8694966
22100,255,1,6,3487450082.1554565,52418215.46694578,1998627753.5733643,20786333.982144594,538755969.6306521
23400,255,1,4,8983162592.848206,162420105.27057266,1388338304.8771381,4458500.688535422,433850832.9935273
24700,255,2,6,18205599267.855957,152261709.3968296,4334237647.93988,16704344.913363576,811714974.5731374
